Transaction_ID,Customer_ID,Country,Transaction_Amount,Transaction_Timestamp,Merchant_Category,Location_Type,Device_Type,Customer_Avg_Amount,Customer_Amount_Std,Normal_Peak_Hour,Is_New_Device,Fraud_Label
3295,SP_CUST_0047,Spain,37844.92,13-01-2024 14:45,Restaurants,Domestic,Tablet,38365.69,6218.59,13,No,0
3252,SP_CUST_0070,Spain,47503.51,13-01-2024 19:30,Restaurants,Domestic,Mobile,38456.43,7369.1,13,No,0
3771,SP_CUST_0039,Spain,26924.05,09-01-2024 18:13,Electronics,Domestic,POS,22150,4888.91,18,No,0
3984,SP_CUST_0021,Spain,81685.14,06-01-2024 03:14,Healthcare,International,Laptop,17627.59,5922.67,14,Yes,1
1782,FR_CUST_0029,France,34139.48,18-01-2024 01:26,Travel,International,Tablet,10254.77,2489.84,14,Yes,1
2570,GE_CUST_0050,Germany,66350.72,12-01-2024 04:20,Fashion,International,Tablet,15364.97,3974.87,12,Yes,1
1786,FR_CUST_0016,France,40063.84,05-01-2024 01:25,Fashion,International,Mobile,9044.17,2441.51,10,Yes,1
2071,GE_CUST_0020,Germany,69006.6,10-01-2024 03:26,Fuel,International,Laptop,22400.65,7556.05,19,Yes,1
357,IN_CUST_0023,India,24887.48,25-01-2024 08:40,Fashion,Domestic,Tablet,34092.29,10209.41,13,No,0
3802,SP_CUST_0028,Spain,1965.46,05-01-2024 15:34,Groceries,Domestic,POS,2778.13,706.69,17,No,0
3326,SP_CUST_0032,Spain,7630.45,09-01-2024 01:51,Fuel,International,Laptop,2118.62,446.4,18,Yes,1
1313,FR_CUST_0026,France,100000,04-01-2024 03:31,Electronics,International,Mobile,32967.71,10075.1,15,Yes,1
1636,FR_CUST_0070,France,93156.78,17-01-2024 02:14,Fashion,International,Laptop,25060.18,8174.5,19,Yes,1
551,IN_CUST_0020,India,100000,15-01-2024 02:47,Restaurants,International,POS,31455.05,10628.65,12,Yes,1
2389,GE_CUST_0008,Germany,100000,04-01-2024 01:22,Fashion,International,Laptop,35487.81,5875.92,16,Yes,1
2480,GE_CUST_0065,Germany,14602.7,24-01-2024 08:59,Fuel,Domestic,Tablet,14819.64,2488.81,9,No,0
2522,GE_CUST_0065,Germany,61938.06,23-01-2024 04:46,Restaurants,International,POS,14819.64,2488.81,9,Yes,1
2266,GE_CUST_0080,Germany,37647.46,12-01-2024 09:02,Groceries,Domestic,Laptop,32127.92,10639.2,12,No,0
2960,GE_CUST_0079,Germany,87428.64,18-01-2024 01:20,Groceries,International,Tablet,24869.4,4051.23,10,Yes,1
1228,FR_CUST_0049,France,100000,07-01-2024 03:09,Healthcare,International,Laptop,37270.92,12516.61,15,Yes,1
3567,SP_CUST_0001,Spain,17043.15,11-01-2024 02:24,Travel,International,Mobile,5219.69,1433.3,17,Yes,1
3060,SP_CUST_0046,Spain,14912.72,25-01-2024 16:49,Restaurants,Domestic,Mobile,14798.12,3900.28,19,No,0
958,IN_CUST_0025,India,100000,17-01-2024 04:07,Healthcare,International,Tablet,22622.45,4030.98,9,Yes,1
1774,FR_CUST_0047,France,69915.34,23-01-2024 02:37,Electronics,International,Tablet,18807.16,5481.9,19,Yes,1
2142,GE_CUST_0076,Germany,1885.81,26-01-2024 14:53,Electronics,Domestic,Laptop,2054.28,492.86,17,No,0
1009,FR_CUST_0046,France,5021.95,20-01-2024 10:01,Healthcare,Domestic,Laptop,4634.48,1286.83,11,No,0
3119,SP_CUST_0022,Spain,44132.89,01-01-2024 13:50,Electronics,Domestic,Laptop,38612.4,12821.42,12,No,0
1093,FR_CUST_0034,France,100000,14-01-2024 04:24,Fashion,International,Tablet,39853.99,12557.32,10,Yes,1
3558,SP_CUST_0043,Spain,100000,03-01-2024 03:06,Fashion,International,Tablet,31257.47,10049.18,16,Yes,1
3357,SP_CUST_0046,Spain,64286.14,27-01-2024 04:47,Travel,International,Tablet,14798.12,3900.28,19,Yes,1
2745,GE_CUST_0017,Germany,68830.45,27-01-2024 02:25,Groceries,International,Mobile,18961.47,4932.6,15,Yes,1
3789,SP_CUST_0051,Spain,13969.97,23-01-2024 14:09,Restaurants,Domestic,Mobile,13856.05,4599.72,11,No,0
997,IN_CUST_0059,India,16072.33,10-01-2024 14:16,Fashion,Domestic,Mobile,16046.87,3184.21,14,No,0
1680,FR_CUST_0042,France,1299.53,12-01-2024 07:57,Travel,Domestic,Tablet,2651.69,883.86,9,No,0
154,IN_CUST_0048,India,6975.24,06-01-2024 18:38,Restaurants,Domestic,Mobile,8256.92,2120.53,13,No,0
3148,SP_CUST_0022,Spain,100000,29-01-2024 03:37,Fuel,International,POS,38612.4,12821.42,12,Yes,1
3708,SP_CUST_0056,Spain,16102.21,26-01-2024 11:43,Electronics,Domestic,Laptop,18547.69,3710.45,15,No,0
2909,GE_CUST_0027,Germany,37271.53,18-01-2024 16:52,Fuel,Domestic,POS,38962.17,8071.73,14,No,0
2838,GE_CUST_0054,Germany,27446.23,03-01-2024 10:48,Electronics,Domestic,POS,25181.65,5703.56,9,No,0
581,IN_CUST_0074,India,100000,20-01-2024 02:49,Fuel,International,POS,34540.32,7975.42,9,Yes,1
1471,FR_CUST_0035,France,32556.4,14-01-2024 18:05,Fashion,Domestic,Laptop,30424.18,9508.86,14,No,0
704,IN_CUST_0024,India,25223.16,11-01-2024 23:53,Fashion,Domestic,Mobile,24296.54,8334.96,20,No,0
1213,FR_CUST_0062,France,17578.52,12-01-2024 17:39,Travel,Domestic,Tablet,28045.02,4346.79,19,No,0
3344,SP_CUST_0001,Spain,4653.85,11-01-2024 21:57,Restaurants,Domestic,Tablet,5219.69,1433.3,17,No,0
897,IN_CUST_0065,India,100000,19-01-2024 02:57,Restaurants,International,Laptop,26516.57,4902.2,9,Yes,1
3309,SP_CUST_0020,Spain,17154.15,24-01-2024 03:51,Fuel,International,Laptop,3580.65,553.65,11,Yes,1
488,IN_CUST_0052,India,40999.39,12-01-2024 02:02,Fashion,International,Mobile,11648.79,2322.48,15,Yes,1
560,IN_CUST_0059,India,17730.52,05-01-2024 12:32,Fashion,Domestic,Tablet,16046.87,3184.21,14,No,0
1142,FR_CUST_0028,France,26834.17,05-01-2024 23:11,Electronics,Domestic,POS,28560.06,6388.01,20,No,0
1120,FR_CUST_0063,France,100000,18-01-2024 04:06,Electronics,International,Mobile,28586.3,9079.9,14,Yes,1
2850,GE_CUST_0063,Germany,5484.66,20-01-2024 12:44,Electronics,Domestic,Mobile,4870.03,1536.57,13,No,0
513,IN_CUST_0079,India,74540.71,16-01-2024 02:12,Electronics,International,POS,20453.32,4902.35,17,Yes,1
634,IN_CUST_0073,India,45458.29,08-01-2024 04:36,Healthcare,International,Tablet,14883.13,3271.94,11,Yes,1
3434,SP_CUST_0012,Spain,18536.58,14-01-2024 13:04,Groceries,Domestic,Tablet,16145.32,4748.87,10,No,0
1665,FR_CUST_0053,France,100000,07-01-2024 02:08,Travel,International,POS,24540.01,3942.83,19,Yes,1
1013,FR_CUST_0044,France,6860.52,17-01-2024 03:33,Fuel,International,Mobile,2203.15,743.97,13,Yes,1
1932,FR_CUST_0071,France,8316.88,20-01-2024 17:24,Groceries,Domestic,Tablet,10026.81,3234.64,16,No,0
1151,FR_CUST_0011,France,16620.98,07-01-2024 15:28,Restaurants,Domestic,Tablet,16848.7,3062.01,15,No,0
2839,GE_CUST_0032,Germany,10794.94,19-01-2024 12:32,Travel,Domestic,Laptop,11723.16,2712.92,10,No,0
3740,SP_CUST_0021,Spain,76141.72,10-01-2024 01:53,Healthcare,International,POS,17627.59,5922.67,14,Yes,1
117,IN_CUST_0066,India,65019.69,16-01-2024 03:50,Healthcare,International,Laptop,17107.74,4337.67,16,Yes,1
741,IN_CUST_0036,India,3287.07,03-01-2024 22:41,Travel,Domestic,POS,3536.48,1033.12,18,No,0
3677,SP_CUST_0062,Spain,17563.74,06-01-2024 16:49,Groceries,Domestic,POS,20615.96,3225.02,19,No,0
1975,FR_CUST_0030,France,4704.02,23-01-2024 07:03,Restaurants,Domestic,Mobile,3279.7,1068.65,11,No,0
1082,FR_CUST_0004,France,22328.19,30-01-2024 05:33,Healthcare,Domestic,POS,16183.16,4472.99,10,No,0
1811,FR_CUST_0042,France,3550.42,02-01-2024 10:01,Restaurants,Domestic,Mobile,2651.69,883.86,9,No,0
831,IN_CUST_0079,India,86817.93,20-01-2024 02:39,Electronics,International,POS,20453.32,4902.35,17,Yes,1
120,IN_CUST_0029,India,28853.86,26-01-2024 13:12,Electronics,Domestic,Mobile,31308.27,5159.88,15,No,0
657,IN_CUST_0018,India,29125.63,10-01-2024 03:00,Fashion,International,POS,8924.97,2687.06,14,Yes,1
3635,SP_CUST_0001,Spain,20134.97,13-01-2024 01:00,Restaurants,International,Mobile,5219.69,1433.3,17,Yes,1
3693,SP_CUST_0039,Spain,23040.25,13-01-2024 20:12,Fashion,Domestic,Tablet,22150,4888.91,18,No,0
3906,SP_CUST_0030,Spain,21362.31,07-01-2024 12:09,Travel,Domestic,Laptop,26592.38,7642.04,12,No,0
636,IN_CUST_0011,India,21604.32,17-01-2024 18:47,Travel,Domestic,Mobile,16533.56,5731.29,17,No,0
370,IN_CUST_0032,India,11713.46,23-01-2024 13:28,Fashion,Domestic,Laptop,13817.33,2971.23,11,No,0
269,IN_CUST_0040,India,14497.47,26-01-2024 13:28,Groceries,Domestic,POS,9716.33,3289.66,15,No,0
2704,GE_CUST_0014,Germany,82528.64,05-01-2024 02:18,Travel,International,Laptop,19250.44,4048.99,11,Yes,1
2984,GE_CUST_0041,Germany,100000,09-01-2024 01:12,Healthcare,International,POS,32717.6,7446.91,15,Yes,1
2871,GE_CUST_0046,Germany,86465.66,21-01-2024 02:46,Restaurants,International,POS,21880,7108.7,10,Yes,1
2915,GE_CUST_0003,Germany,36357.68,30-01-2024 03:03,Groceries,International,Laptop,11125.76,2388.76,17,Yes,1
47,IN_CUST_0001,India,19166.58,03-01-2024 21:45,Fuel,Domestic,Mobile,16232.52,5521.38,19,No,0
3422,SP_CUST_0073,Spain,14628.18,01-01-2024 15:08,Restaurants,Domestic,Laptop,10546.08,2759.14,16,No,0
3698,SP_CUST_0035,Spain,19003.72,03-01-2024 04:58,Fashion,International,Mobile,4048.14,617.08,12,Yes,1
992,IN_CUST_0027,India,41027.64,23-01-2024 02:59,Fashion,International,POS,9551.2,1443.23,19,Yes,1
877,IN_CUST_0056,India,56270.97,21-01-2024 01:10,Restaurants,International,Tablet,15112.71,4184.26,10,Yes,1
774,IN_CUST_0008,India,2640.28,08-01-2024 19:05,Fashion,Domestic,Mobile,2268.52,350.74,19,No,0
1220,FR_CUST_0049,France,50555.69,19-01-2024 17:06,Travel,Domestic,POS,37270.92,12516.61,15,No,0
1127,FR_CUST_0018,France,32513.35,15-01-2024 17:32,Restaurants,Domestic,Mobile,30338.63,7936.14,18,No,0
5,IN_CUST_0072,India,100000,07-01-2024 02:45,Fuel,International,Tablet,23215.15,7580.38,15,Yes,1
3052,SP_CUST_0008,Spain,33463.32,18-01-2024 01:49,Travel,International,POS,9504.48,3157,16,Yes,1
1596,FR_CUST_0005,France,100000,22-01-2024 03:24,Travel,International,Laptop,31366.76,8145.44,17,Yes,1
3125,SP_CUST_0031,Spain,100000,18-01-2024 03:25,Fashion,International,Tablet,33282.6,5678.29,10,Yes,1
2312,GE_CUST_0034,Germany,100000,20-01-2024 01:29,Fuel,International,Laptop,36000.41,7327.3,12,Yes,1
3041,SP_CUST_0045,Spain,6132.83,16-01-2024 15:33,Fuel,Domestic,Laptop,6165.87,1849.3,13,No,0
3828,SP_CUST_0016,Spain,41097.86,30-01-2024 04:40,Fuel,International,Mobile,8854.72,2306.66,20,Yes,1
2492,GE_CUST_0036,Germany,100000,07-01-2024 02:59,Electronics,International,Tablet,34641.26,5811.23,10,Yes,1
3051,SP_CUST_0038,Spain,14695.92,09-01-2024 15:32,Electronics,Domestic,Tablet,19870.79,5242.51,18,No,0
1078,FR_CUST_0015,France,58113.38,22-01-2024 01:22,Fashion,International,Laptop,12295.82,2341.75,19,Yes,1
838,IN_CUST_0024,India,91208.51,01-01-2024 01:20,Restaurants,International,Laptop,24296.54,8334.96,20,Yes,1
682,IN_CUST_0057,India,20545.27,24-01-2024 11:44,Fashion,Domestic,POS,22175.51,5312.29,14,No,0
1716,FR_CUST_0026,France,100000,01-01-2024 03:05,Restaurants,International,Tablet,32967.71,10075.1,15,Yes,1
2353,GE_CUST_0032,Germany,10913.42,07-01-2024 09:10,Healthcare,Domestic,Mobile,11723.16,2712.92,10,No,0
3414,SP_CUST_0025,Spain,100000,07-01-2024 01:05,Healthcare,International,POS,25043.57,6017.95,10,Yes,1
2618,GE_CUST_0047,Germany,89239.78,20-01-2024 02:54,Fashion,International,Mobile,22048.03,6197.42,9,Yes,1
2362,GE_CUST_0029,Germany,13529.75,09-01-2024 07:07,Travel,Domestic,Mobile,18648.24,5847.3,9,No,0
2198,GE_CUST_0025,Germany,17940.19,23-01-2024 18:38,Electronics,Domestic,POS,13616.68,3470.89,14,No,0
1149,FR_CUST_0008,France,84821.84,06-01-2024 03:16,Electronics,International,Tablet,27743.99,8370.37,11,Yes,1
3262,SP_CUST_0037,Spain,17037.76,18-01-2024 17:47,Fashion,Domestic,Laptop,14573.71,2972.44,20,No,0
575,IN_CUST_0079,India,21130.27,25-01-2024 14:59,Groceries,Domestic,Laptop,20453.32,4902.35,17,No,0
51,IN_CUST_0032,India,44236.96,26-01-2024 04:30,Healthcare,International,Tablet,13817.33,2971.23,11,Yes,1
854,IN_CUST_0015,India,2660.09,28-01-2024 23:33,Healthcare,Domestic,POS,2606.72,511.38,20,No,0
1983,FR_CUST_0017,France,23850.62,29-01-2024 16:18,Fuel,Domestic,Tablet,18144.33,6016.07,20,No,0
2775,GE_CUST_0019,Germany,76592.48,15-01-2024 02:56,Groceries,International,Mobile,20039.4,4041.52,20,Yes,1
1824,FR_CUST_0026,France,35871.65,16-01-2024 13:40,Healthcare,Domestic,Mobile,32967.71,10075.1,15,No,0
834,IN_CUST_0054,India,29822.34,07-01-2024 09:41,Healthcare,Domestic,Laptop,39914.14,8116.79,10,No,0
3426,SP_CUST_0054,Spain,15639.74,06-01-2024 08:11,Restaurants,Domestic,Laptop,20432.74,6767.77,9,No,0
1116,FR_CUST_0041,France,100000,14-01-2024 04:10,Groceries,International,POS,26865,5276.38,14,Yes,1
1167,FR_CUST_0074,France,14920.44,17-01-2024 02:07,Restaurants,International,Mobile,3140.99,1034.87,15,Yes,1
2519,GE_CUST_0072,Germany,24975.79,25-01-2024 17:24,Fashion,Domestic,POS,20130.17,7023.68,13,No,0
1907,FR_CUST_0017,France,25226.67,03-01-2024 20:20,Fuel,Domestic,Tablet,18144.33,6016.07,20,No,0
972,IN_CUST_0017,India,2339.47,04-01-2024 12:24,Restaurants,Domestic,POS,3306.76,1097.4,12,No,0
2702,GE_CUST_0019,Germany,21061.94,21-01-2024 19:01,Fuel,Domestic,Mobile,20039.4,4041.52,20,No,0
400,IN_CUST_0011,India,74807.25,12-01-2024 02:14,Groceries,International,POS,16533.56,5731.29,17,Yes,1
2560,GE_CUST_0016,Germany,7302.92,12-01-2024 08:59,Groceries,Domestic,Mobile,11575.93,3868.11,9,No,0
2369,GE_CUST_0014,Germany,18740.29,13-01-2024 10:00,Restaurants,Domestic,Tablet,19250.44,4048.99,11,No,0
20,IN_CUST_0030,India,33499.18,27-01-2024 16:02,Healthcare,Domestic,POS,26740.93,8904.51,17,No,0
685,IN_CUST_0022,India,30640.14,30-01-2024 19:47,Electronics,Domestic,Laptop,23676.87,6017.88,16,No,0
36,IN_CUST_0077,India,13503.79,11-01-2024 13:31,Groceries,Domestic,Mobile,16146.75,5458.03,17,No,0
2951,GE_CUST_0017,Germany,66609.52,30-01-2024 02:00,Travel,International,POS,18961.47,4932.6,15,Yes,1
3994,SP_CUST_0037,Spain,67102.55,18-01-2024 03:30,Fashion,International,Laptop,14573.71,2972.44,20,Yes,1
2876,GE_CUST_0074,Germany,81381.66,23-01-2024 01:59,Restaurants,International,POS,17499.98,3630.9,14,Yes,1
525,IN_CUST_0030,India,89712.01,02-01-2024 04:06,Fashion,International,POS,26740.93,8904.51,17,Yes,1
2456,GE_CUST_0066,Germany,100000,12-01-2024 03:03,Fashion,International,Tablet,34595.04,8469.57,20,Yes,1
921,IN_CUST_0068,India,12323.42,29-01-2024 14:36,Groceries,Domestic,Laptop,9944.72,2568.62,18,No,0
1842,FR_CUST_0031,France,100000,04-01-2024 04:09,Electronics,International,Mobile,33324.42,9197.81,10,Yes,1
1891,FR_CUST_0025,France,23223.71,28-01-2024 16:52,Healthcare,Domestic,POS,33303.16,5416.03,13,No,0
538,IN_CUST_0059,India,19937.97,21-01-2024 13:16,Fuel,Domestic,Laptop,16046.87,3184.21,14,No,0
2807,GE_CUST_0019,Germany,24271.99,14-01-2024 22:54,Electronics,Domestic,Laptop,20039.4,4041.52,20,No,0
1706,FR_CUST_0004,France,49169.87,13-01-2024 01:59,Fashion,International,Laptop,16183.16,4472.99,10,Yes,1
3903,SP_CUST_0026,Spain,58546.69,15-01-2024 04:42,Restaurants,International,POS,12030.51,4085.17,20,Yes,1
3111,SP_CUST_0037,Spain,49362.42,27-01-2024 04:58,Healthcare,International,Tablet,14573.71,2972.44,20,Yes,1
3248,SP_CUST_0017,Spain,17988.88,09-01-2024 03:17,Fashion,International,POS,5202.28,1625.05,20,Yes,1
246,IN_CUST_0041,India,41714.29,21-01-2024 02:45,Healthcare,International,Tablet,13010.56,2371.1,10,Yes,1
3465,SP_CUST_0073,Spain,43736.38,28-01-2024 02:33,Restaurants,International,Mobile,10546.08,2759.14,16,Yes,1
3176,SP_CUST_0073,Spain,44169.55,13-01-2024 01:42,Restaurants,International,Mobile,10546.08,2759.14,16,Yes,1
785,IN_CUST_0066,India,80712.84,01-01-2024 04:02,Healthcare,International,Mobile,17107.74,4337.67,16,Yes,1
1410,FR_CUST_0041,France,25218.84,13-01-2024 12:39,Fuel,Domestic,Mobile,26865,5276.38,14,No,0
2538,GE_CUST_0048,Germany,100000,05-01-2024 01:57,Fashion,International,Mobile,30589.14,4696.32,13,Yes,1
155,IN_CUST_0021,India,37160.45,10-01-2024 14:06,Restaurants,Domestic,Mobile,24720.2,8265.81,16,No,0
3010,SP_CUST_0030,Spain,100000,10-01-2024 04:31,Travel,International,Mobile,26592.38,7642.04,12,Yes,1
1687,FR_CUST_0010,France,7558.09,04-01-2024 20:10,Travel,Domestic,Mobile,8455.48,1598.04,20,No,0
2902,GE_CUST_0046,Germany,72012.71,03-01-2024 01:55,Healthcare,International,Laptop,21880,7108.7,10,Yes,1
3360,SP_CUST_0046,Spain,14682.33,21-01-2024 16:51,Electronics,Domestic,Tablet,14798.12,3900.28,19,No,0
626,IN_CUST_0071,India,8902.53,16-01-2024 18:03,Fuel,Domestic,Mobile,11190.39,1886.93,20,No,0
2734,GE_CUST_0028,Germany,91382.54,15-01-2024 03:36,Healthcare,International,POS,28329.38,7398.9,15,Yes,1
3833,SP_CUST_0009,Spain,32440.49,13-01-2024 19:43,Fashion,Domestic,Mobile,31201.02,5961.09,17,No,0
1347,FR_CUST_0016,France,8624.3,28-01-2024 09:49,Electronics,Domestic,Mobile,9044.17,2441.51,10,No,0
570,IN_CUST_0068,India,45282.5,05-01-2024 01:46,Electronics,International,Mobile,9944.72,2568.62,18,Yes,1
3907,SP_CUST_0051,Spain,59764.52,01-01-2024 04:23,Groceries,International,Mobile,13856.05,4599.72,11,Yes,1
1759,FR_CUST_0029,France,12588.94,05-01-2024 13:54,Fuel,Domestic,Laptop,10254.77,2489.84,14,No,0
1817,FR_CUST_0022,France,100000,01-01-2024 02:34,Travel,International,Mobile,37684.6,10448.99,9,Yes,1
2066,GE_CUST_0052,Germany,16739.58,19-01-2024 19:02,Fashion,Domestic,Mobile,27727.44,8613.32,18,No,0
128,IN_CUST_0057,India,76998.54,20-01-2024 02:52,Fuel,International,Tablet,22175.51,5312.29,14,Yes,1
3395,SP_CUST_0003,Spain,29726.5,13-01-2024 15:36,Travel,Domestic,Mobile,22047.42,6552.06,14,No,0
3328,SP_CUST_0023,Spain,8231.99,02-01-2024 14:38,Travel,Domestic,POS,8403.56,1311.67,16,No,0
3969,SP_CUST_0050,Spain,5433.95,28-01-2024 15:39,Healthcare,Domestic,Tablet,6720.99,1787.1,15,No,0
2007,GE_CUST_0068,Germany,4460.4,14-01-2024 15:50,Electronics,Domestic,Laptop,7890.33,2232.1,17,No,0
2976,GE_CUST_0048,Germany,27489.44,02-01-2024 14:18,Electronics,Domestic,Mobile,30589.14,4696.32,13,No,0
981,IN_CUST_0077,India,26688.6,02-01-2024 16:42,Groceries,Domestic,Mobile,16146.75,5458.03,17,No,0
3965,SP_CUST_0001,Spain,5793.73,08-01-2024 19:42,Travel,Domestic,Tablet,5219.69,1433.3,17,No,0
191,IN_CUST_0020,India,40036.81,05-01-2024 11:51,Restaurants,Domestic,POS,31455.05,10628.65,12,No,0
1140,FR_CUST_0062,France,100000,29-01-2024 03:38,Groceries,International,Laptop,28045.02,4346.79,19,Yes,1
993,IN_CUST_0031,India,87508.52,01-01-2024 04:00,Fuel,International,Mobile,25685.33,5552.64,15,Yes,1
700,IN_CUST_0066,India,15325.76,13-01-2024 13:26,Restaurants,Domestic,Laptop,17107.74,4337.67,16,No,0
3636,SP_CUST_0050,Spain,6648.42,25-01-2024 15:36,Groceries,Domestic,Laptop,6720.99,1787.1,15,No,0
607,IN_CUST_0071,India,10005.56,21-01-2024 22:43,Travel,Domestic,POS,11190.39,1886.93,20,No,0
181,IN_CUST_0025,India,24404.61,07-01-2024 09:47,Fashion,Domestic,POS,22622.45,4030.98,9,No,0
302,IN_CUST_0009,India,25459,16-01-2024 20:28,Healthcare,Domestic,POS,25250.41,4492.02,20,No,0
2545,GE_CUST_0002,Germany,2279.68,20-01-2024 23:06,Fashion,Domestic,Tablet,2060.85,425.86,18,No,0
3684,SP_CUST_0046,Spain,21628.32,20-01-2024 17:51,Fashion,Domestic,Mobile,14798.12,3900.28,19,No,0
3699,SP_CUST_0041,Spain,29577.97,28-01-2024 13:32,Groceries,Domestic,Mobile,29482.72,9149.11,17,No,0
1061,FR_CUST_0041,France,31905.53,18-01-2024 11:03,Groceries,Domestic,POS,26865,5276.38,14,No,0
3760,SP_CUST_0060,Spain,56352.06,20-01-2024 03:57,Fuel,International,POS,16003.67,2573.29,17,Yes,1
3835,SP_CUST_0053,Spain,18405.22,06-01-2024 15:00,Restaurants,Domestic,Mobile,19114.56,4110.14,18,No,0
2566,GE_CUST_0001,Germany,26868.44,28-01-2024 15:59,Electronics,Domestic,Laptop,29094.54,6495.57,15,No,0
3985,SP_CUST_0005,Spain,6544.25,13-01-2024 07:23,Groceries,Domestic,Laptop,7887.79,2522.57,9,No,0
1070,FR_CUST_0006,France,75129.78,05-01-2024 02:59,Travel,International,Mobile,24078.57,5663.62,18,Yes,1
2525,GE_CUST_0069,Germany,14158.31,08-01-2024 10:18,Groceries,Domestic,Laptop,8759.43,2870.52,16,No,0
2206,GE_CUST_0027,Germany,100000,15-01-2024 04:28,Healthcare,International,Mobile,38962.17,8071.73,14,Yes,1
1244,FR_CUST_0078,France,35918.74,21-01-2024 12:25,Travel,Domestic,Tablet,34396.8,11612.12,11,No,0
3244,SP_CUST_0056,Spain,80366.04,09-01-2024 04:47,Fuel,International,Laptop,18547.69,3710.45,15,Yes,1
17,IN_CUST_0010,India,40974.5,20-01-2024 11:40,Electronics,Domestic,Laptop,39002.71,7666.15,11,No,0
3121,SP_CUST_0019,Spain,100000,06-01-2024 04:30,Healthcare,International,Mobile,23784.51,4615.36,17,Yes,1
3972,SP_CUST_0042,Spain,8510.08,01-01-2024 12:31,Restaurants,Domestic,Tablet,10893.07,2915.17,9,No,0
547,IN_CUST_0008,India,8266.98,22-01-2024 04:07,Fashion,International,POS,2268.52,350.74,19,Yes,1
659,IN_CUST_0057,India,25105.16,11-01-2024 14:27,Healthcare,Domestic,Laptop,22175.51,5312.29,14,No,0
3599,SP_CUST_0010,Spain,47565.87,23-01-2024 03:13,Fashion,International,Laptop,12007.82,2305.18,10,Yes,1
3068,SP_CUST_0032,Spain,2116.78,02-01-2024 16:17,Fuel,Domestic,Mobile,2118.62,446.4,18,No,0
3642,SP_CUST_0059,Spain,29793.72,18-01-2024 12:56,Travel,Domestic,Laptop,34896.64,5458.6,9,No,0
1505,FR_CUST_0042,France,11883.09,18-01-2024 03:41,Groceries,International,POS,2651.69,883.86,9,Yes,1
960,IN_CUST_0018,India,12818.6,07-01-2024 10:21,Fashion,Domestic,Tablet,8924.97,2687.06,14,No,0
2927,GE_CUST_0016,Germany,41181.51,22-01-2024 01:04,Groceries,International,POS,11575.93,3868.11,9,Yes,1
2332,GE_CUST_0062,Germany,24437.63,16-01-2024 11:43,Healthcare,Domestic,Mobile,19806.87,5313.4,11,No,0
798,IN_CUST_0020,India,37270.19,01-01-2024 12:59,Fashion,Domestic,Mobile,31455.05,10628.65,12,No,0
3349,SP_CUST_0028,Spain,13557.95,10-01-2024 02:32,Travel,International,POS,2778.13,706.69,17,Yes,1
226,IN_CUST_0012,India,4120.44,08-01-2024 13:53,Groceries,Domestic,Tablet,3765.12,1022.26,13,No,0
2075,GE_CUST_0049,Germany,25546.01,27-01-2024 17:57,Groceries,Domestic,Mobile,22123.76,5092.37,18,No,0
3355,SP_CUST_0035,Spain,14084.25,08-01-2024 02:59,Travel,International,Tablet,4048.14,617.08,12,Yes,1
1800,FR_CUST_0063,France,100000,17-01-2024 01:16,Restaurants,International,POS,28586.3,9079.9,14,Yes,1
2486,GE_CUST_0055,Germany,86734.8,08-01-2024 03:39,Electronics,International,Laptop,23706.09,7090.01,12,Yes,1
3948,SP_CUST_0007,Spain,38851.21,14-01-2024 15:40,Fashion,Domestic,Mobile,28332.93,4278.42,13,No,0
3437,SP_CUST_0040,Spain,32008.02,16-01-2024 04:30,Travel,International,Laptop,8315.62,1828.56,18,Yes,1
2278,GE_CUST_0027,Germany,35557.88,21-01-2024 13:02,Electronics,Domestic,Tablet,38962.17,8071.73,14,No,0
2086,GE_CUST_0006,Germany,10328.26,01-01-2024 16:52,Fashion,Domestic,POS,16685.58,3905.26,15,No,0
1694,FR_CUST_0042,France,2416.47,16-01-2024 06:37,Fuel,Domestic,Tablet,2651.69,883.86,9,No,0
2798,GE_CUST_0002,Germany,1774.21,20-01-2024 19:22,Fashion,Domestic,Mobile,2060.85,425.86,18,No,0
1046,FR_CUST_0071,France,40319.42,28-01-2024 01:20,Fuel,International,Laptop,10026.81,3234.64,16,Yes,1
3447,SP_CUST_0050,Spain,6454.47,21-01-2024 18:03,Healthcare,Domestic,Laptop,6720.99,1787.1,15,No,0
470,IN_CUST_0064,India,37458.57,29-01-2024 10:40,Restaurants,Domestic,POS,29023.68,9052.49,12,No,0
955,IN_CUST_0043,India,32506.28,12-01-2024 23:16,Restaurants,Domestic,POS,35115.5,10911.6,20,No,0
3968,SP_CUST_0053,Spain,67106.08,23-01-2024 04:28,Fashion,International,Laptop,19114.56,4110.14,18,Yes,1
2736,GE_CUST_0078,Germany,49680,07-01-2024 04:33,Electronics,International,Mobile,12900.17,2658.61,11,Yes,1
3842,SP_CUST_0059,Spain,33193.63,27-01-2024 06:30,Restaurants,Domestic,Laptop,34896.64,5458.6,9,No,0
640,IN_CUST_0063,India,78083.08,08-01-2024 04:22,Restaurants,International,Tablet,24453.93,6981.91,11,Yes,1
3702,SP_CUST_0074,Spain,23738.37,26-01-2024 10:15,Healthcare,Domestic,Mobile,19833.02,3437.47,11,No,0
1219,FR_CUST_0041,France,87489.95,23-01-2024 04:00,Groceries,International,Laptop,26865,5276.38,14,Yes,1
